folio,text in tag,before,after
tl_p111r_preTEI,thin ,"['that', 'you', 'want', 'to', 'make;', 'thick', 'like', 'cord', 'smaller', '&']","['p', 'like', 'the', 'thick', 'strings', 'of', 'a', 'spinet', 'for', 'the']"
tl_p111v_preTEI,size of two ,['The'],"['chestnuts', 'of', 'pulverized', 'sal', 'ammoniac', 'suffices', 'in', 'a', 'pot', 'of']"
tl_p112r_preTEI,parts,"['through', 'the', 'sieve', '#', 'mix', 'them', 'this', 'way:', 'take', 'four']","['of', 'plaster', 'two', 'of', 'brick', '&', 'one', 'of', 'feather', 'alum']"
tl_p113r_preTEI,as much as a ,"['the', 'point', 'there', 'not', 'to', 'corrupt', 'it', 'But', 'place', 'wax']","['grain', 'of', 'millet', 'between', 'the', 'body', '&', 'ce', 'which', 'the']"
tl_p113v_preTEI,asmuch ,"['these', 'pour', 'some', 'common', 'fountain', 'water', '&', 'mix', 'into', 'it']","['sal', 'ammoniac', 'water', 'as', 'can', 'be', 'held', 'in', 'an', 'egg']"
tl_p113v_preTEI,or two ,['#'],"['eggs', 'because', 'there', 'is', 'no', 'risk', 'if', 'there', 'will', 'be']"
tl_p115r_preTEI,line,"['such', 'that', 'between', 'the', 'snake', 'and', 'animal', 'there', 'is', 'a']","['of', 'distance', 'D', 'in', 'which', 'enters', 'the', 'second', 'batch', 'of']"
tl_p115v_preTEI,quarterpart,"['thing', 'put', 'in', 'some', 'fine', 'tin', 'not', 'at', 'all', 'the']","['of', 'lead', 'And', 'make', 'sure', 'that', 'your', 'mold', 'is', 'hottish']"
tl_p115v_preTEI,"hottish, such that you can hold it in your","['part', 'of', 'lead', 'And', 'make', 'sure', 'that', 'your', 'mold', 'is']","['hand', 'when', 'you', 'want', 'to', 'cast', 'As', 'for', 'the', 'alloyed']"
tl_p116v_preTEI,parts,"['fine', 'tin', 'ought', 'to', 'exceed', 'the', 'lead', 'more', 'than', 'three']","['And', 'if', 'it', 'is', 'a', 'thick', '&', 'coarse', 'material', 'the']"
tl_p116v_preTEI,parts,"['material', 'the', 'lead', 'ought', 'to', 'exceed', 'by', 'more', 'than', 'three']","['Heat', 'the', 'mostly', 'tin', 'mixture', 'until', 'it', 'is', 'almost', 'red']"
tl_p116v_preTEI,grains,"['your', 'crucible', 'from', 'the', 'fire', 'throw', 'in', 'two', 'or', 'three']","['of', 'rosin', '&', 'for', 'one', 'lb', '&', 'a', 'half', 'or']"
tl_p116v_preTEI,lb & a halfor two,"['in', 'two', 'or', 'three', 'grains', 'of', 'rosin', '&', 'for', 'one']","['of', 'lead', 'or', 'tin', 'put', 'with', 'the', 'rosin', 'as', 'much']"
tl_p116v_preTEI,as the size of a ,"['or', 'tin', 'put', 'with', 'the', 'rosin', 'as', 'much', 'looking-glass', 'tin']","['hazelnut', 'with', 'its', 'shell', '&', 'mix', '&', 'cast', 'And', 'make']"
tl_p116v_preTEI,quarter,"['is', 'alloyed', 'with', 'a', 'with', 'latten', 'Latten', 'alloys', 'with', 'a']","['of', 'copper', 'and', 'one', 'puts', 'it', 'in', 'like', 'in', 'copper']"
tl_p118r_preTEI,ounce,"['fine', 'tin', 'if', 'in', 'one', 'one', 'puts', 'in', 'among', 'one']","['of', 'it', 'that', 'is', 'to', 'say', 'i', '℥', 'of', 'looking-glass']"
tl_p118r_preTEI,℥,"['among', 'one', 'ounce', 'of', 'it', 'that', 'is', 'to', 'say', 'i']","['of', 'looking-glass', 'tin', 'in', 'one', 'lb', 'of', 'fine', 'tin']"
tl_p118r_preTEI,lb,"['is', 'to', 'say', 'i', '℥', 'of', 'looking-glass', 'tin', 'in', 'one']","['of', 'fine', 'tin']"
tl_p118v_preTEI,as much as two,"['moistened', 'it', 'with', 'sal', 'ammoniac', 'water', 'made', 'of', 'sal', 'ammoniac']","['walnuts', 'in', 'a', 'bottle', 'of', 'common', 'water', 'the', 'same', 'size']"
tl_p118v_preTEI,thesame size as a ,"['much', 'as', 'two', 'walnuts', 'in', 'a', 'bottle', 'of', 'common', 'water']","['bottle', 'in', 'which', 'one', 'boils', 'tisane', 'or', 'in', 'a', 'good']"
tl_p118v_preTEI,half a ,"['d', 'the', 'water', 'moderately', 'salty', 'I', 'mixed', 'throughout', 'water', 'of']","['glass', 'of', 'sal', 'ammoniac', 'two', 'ault', 'two', 'au', 't', 'silver']"
tl_p119r_preTEI,lb,"['them', 'to', 'cool', 'I', 'took', 'some', 'fine', 'tin', 'f', 'one']","['&', 'one', 'ounce', 'of', 'lead', 'fine', '&', 'new', 'I', 'melted']"
tl_p119r_preTEI,ounce,"['I', 'took', 'some', 'fine', 'tin', 'f', 'one', 'lb', '&', 'one']","['of', 'lead', 'fine', '&', 'new', 'I', 'melted', 'it', 'in', 'a']"
tl_p119r_preTEI,grains,"['And', 'wanting', 'to', 'cast', 'I', 'threw', 'in', 'two', 'or', 'three']","['of', 'something', 'like', 'pitch', 'rosin', '&', 'at', 'the', 'same', 'time']"
tl_p119r_preTEI,size of a ,"['something', 'like', 'pitch', 'rosin', '&', 'at', 'the', 'same', 'time', 'the']","['bean', 'of', 'looking-glass', 'tin', '&', 'I', 'mixed', '&', 'stirred', 'the']"
tl_p119r_preTEI,thickness of ,"['does', 'not', 'overtax', 'the', 'material', 'and', 'must', 'not', 'exceed', 'the']","['un', 'the', 'width', 'of', 'a', 'grain', 'of', 'wheat;', 'likewise', 'for']"
tl_p119v_preTEI,thickness of a piece of ,"['four', 'or', 'five', 'times', '&', 'until', 'your', 'gold', 'has', 'the']","['paper', 'or', 'something', 'similar', '&', 'all', 'the', 'scales', 'will', 'always']"
tl_p120r_preTEI,thirdpart,"['some', 'more', 'feather', 'alum', 'And', 'mix', 'in', 'not', 'quite', 'the']","['of', 'crocum', 'ferri', 'However', 'its', 'quantity', 'cannot', 'be', 'harmful', 'for']"
tl_p120r_preTEI,three ,"['crocum', 'had', 'previously', 'been', 'in', 'the', 'glassmaker', 's', 'fornaise', '4']","['or', '4', 'days', 'and', 'three', 'days', 'and', 'three', 'nights', 'in']"
tl_p120r_preTEI,times a,"['you', 'will', 'feed', 'it', 'in', 'this', 'way', 'three', 'or', 'four']","['day', '&', 'will', 'also', 'make', 'it', 'drink', 'The', 'next', 'morning']"
tl_p120r_preTEI,times a ,"['of', 'a', 'hard-boiled', 'egg', 'and', 'change', 'it', 'two', 'or', 'three']","['day', 'for', 'it', 'will', 'not', 'eat', 'it', 'if', 'it', 'is']"
tl_p120r_preTEI,half a,"['&', 'if', 'it', 'is', 'not', 'fresh', 'And', 'if', 'it', 'goes']","['day', 'without', 'eating', 'one', 'needs', 'to', 'feed', 'it', 'as', 'before']"
tl_p120v_preTEI,when their ,"['vigor', '&', 'growing', 'For', 'if', 'you', 'were', 'to', 'take', 'them']","['season', 'is', 'past', 'or', 'when', 'they', 'are', 'starting', 'to', 'wilt']"
tl_p121v_preTEI,parts,"['your', 'animals', 'as', 'said', 'and', 'compose', 'the', 'same', 'sand', 'two']","['d', 'out', 'of', '4', 'parts', 'of', 'plaster', 'of', 'two', 'parts']"
tl_p121v_preTEI,parts,"['compose', 'the', 'same', 'sand', 'two', 'parts', 'd', 'out', 'of', '4']","['of', 'plaster', 'of', 'two', 'parts', 'reheated', 'brick', '&', 'one', 'part']"
tl_p121v_preTEI,parts,"['parts', 'd', 'out', 'of', '4', 'parts', 'of', 'plaster', 'of', 'two']","['reheated', 'brick', '&', 'one', 'part', 'reheated', 'feather', 'alum', 'and', 'mix']"
tl_p121v_preTEI,part,"['your', 'animals', 'as', 'said', 'and', 'compose', 'the', 'same', 'sand', 'two']","['s', 'd', 'out', 'of', '4', 'part', 's', 'of', 'plaster', 'of']"
tl_p121v_preTEI,parts,"['thus', 'and', 'you', 'wishing', 'to', 'mold', 'it', 'take', 'the', 'three']","['of', 'an', 'earthenware', 'bowl', 'from', 'which', 'the', 'peasants', 'eat', 'their']"
tl_p121v_preTEI,"earthenware bowl, from whichthe ","['wishing', 'to', 'mold', 'it', 'take', 'the', 'three', 'parts', 'of', 'an']","['peasants', 'eat', 'their', 'soup', 'of', 'the', 'aforesaid', 'sand', '&', 'add']"
tl_p121v_preTEI,as much as youcan take with 4 ,"['it', 'pure', 'feather', 'alum', 'reheated', '&', 'pulverized', 'in', 'the', 'mortar']","['fingers', 'and', 'the', 'thumb', 'or', 'a', 'small', 'double', 'handful', 'Then']"
tl_p121v_preTEI,small double ,"['can', 'take', 'with', '4', 'fingers', 'and', 'the', 'thumb', 'or', 'a']","['handful', 'Then', 'mix', 'mix', 'well', '&', 'wet', 'with', 'a', 'little']"
tl_p123r_preTEI,ounces,"['Take', 'white', 'arsenic', 'two']","['2', '℥', 'Orpiment', 'or', 'yellow', 'arsenic', 'two', 'ounces', '2', '℥']"
tl_p123r_preTEI,℥,"['Take', 'white', 'arsenic', 'two', 'ounces', '2']","['Orpiment', 'or', 'yellow', 'arsenic', 'two', 'ounces', '2', '℥', 'Aes', 'ustum']"
tl_p123r_preTEI,ounces,"['arsenic', 'two', 'ounces', '2', '℥', 'Orpiment', 'or', 'yellow', 'arsenic', 'two']","['2', '℥', 'Aes', 'ustum', 'two', 'ounces', '2', '℥', 'fine', 'copper']"
tl_p123r_preTEI,℥,"['ounces', '2', '℥', 'Orpiment', 'or', 'yellow', 'arsenic', 'two', 'ounces', '2']","['Aes', 'ustum', 'two', 'ounces', '2', '℥', 'fine', 'copper', 'filings', 'moderately']"
tl_p123r_preTEI,ounces,"['or', 'yellow', 'arsenic', 'two', 'ounces', '2', '℥', 'Aes', 'ustum', 'two']","['2', '℥', 'fine', 'copper', 'filings', 'moderately', 'ground', '2', '℥', 'Antimony']"
tl_p123r_preTEI,℥,"['arsenic', 'two', 'ounces', '2', '℥', 'Aes', 'ustum', 'two', 'ounces', '2']","['fine', 'copper', 'filings', 'moderately', 'ground', '2', '℥', 'Antimony', '2', '℥']"
tl_p123r_preTEI,℥,"['two', 'ounces', '2', '℥', 'fine', 'copper', 'filings', 'moderately', 'ground', '2']","['Antimony', '2', '℥', 'Rock', 'salt', '2', '℥', 'Raw', 'tartar', '2']"
tl_p123r_preTEI,℥,"['℥', 'fine', 'copper', 'filings', 'moderately', 'ground', '2', '℥', 'Antimony', '2']","['Rock', 'salt', '2', '℥', 'Raw', 'tartar', '2', '℥', 'Sandiver', '2']"
tl_p123r_preTEI,℥,"['moderately', 'ground', '2', '℥', 'Antimony', '2', '℥', 'Rock', 'salt', '2']","['Raw', 'tartar', '2', '℥', 'Sandiver', '2', '℥', 'Saltpeter', 'half', 'that']"
tl_p123r_preTEI,℥,"['Antimony', '2', '℥', 'Rock', 'salt', '2', '℥', 'Raw', 'tartar', '2']","['Sandiver', '2', '℥', 'Saltpeter', 'half', 'that', 'is', 'to', 'say', '1']"
tl_p123r_preTEI,℥,"['Rock', 'salt', '2', '℥', 'Raw', 'tartar', '2', '℥', 'Sandiver', '2']","['Saltpeter', 'half', 'that', 'is', 'to', 'say', '1', '℥', 'Coarse', 'common']"
tl_p123r_preTEI,half,"['2', '℥', 'Raw', 'tartar', '2', '℥', 'Sandiver', '2', '℥', 'Saltpeter']","['that', 'is', 'to', 'say', '1', '℥', 'Coarse', 'common', 'salt', 'melted']"
tl_p123r_preTEI,℥,"['Sandiver', '2', '℥', 'Saltpeter', 'half', 'that', 'is', 'to', 'say', '1']","['Coarse', 'common', 'salt', 'melted', 'half', '1', '℥', 'Sublimate', 'half', '1']"
tl_p123r_preTEI,half,"['that', 'is', 'to', 'say', '1', '℥', 'Coarse', 'common', 'salt', 'melted']","['1', '℥', 'Sublimate', 'half', '1', '℥', 'Borax', 'half', '1', '℥']"
tl_p123r_preTEI,℥,"['to', 'say', '1', '℥', 'Coarse', 'common', 'salt', 'melted', 'half', '1']","['Sublimate', 'half', '1', '℥', 'Borax', 'half', '1', '℥', 'Sal', 'ammoniac']"
tl_p123r_preTEI,half,"['1', '℥', 'Coarse', 'common', 'salt', 'melted', 'half', '1', '℥', 'Sublimate']","['1', '℥', 'Borax', 'half', '1', '℥', 'Sal', 'ammoniac', 'as', 'much']"
tl_p123r_preTEI,℥,"['Coarse', 'common', 'salt', 'melted', 'half', '1', '℥', 'Sublimate', 'half', '1']","['Borax', 'half', '1', '℥', 'Sal', 'ammoniac', 'as', 'much', 'as', 'borax']"
tl_p123r_preTEI,half,"['salt', 'melted', 'half', '1', '℥', 'Sublimate', 'half', '1', '℥', 'Borax']","['1', '℥', 'Sal', 'ammoniac', 'as', 'much', 'as', 'borax', 'that', 'is']"
tl_p123r_preTEI,℥,"['half', '1', '℥', 'Sublimate', 'half', '1', '℥', 'Borax', 'half', '1']","['Sal', 'ammoniac', 'as', 'much', 'as', 'borax', 'that', 'is', 'to', 'say']"
tl_p123r_preTEI,as much as ,"['Sublimate', 'half', '1', '℥', 'Borax', 'half', '1', '℥', 'Sal', 'ammoniac']","['borax', 'that', 'is', 'to', 'say', '1', '℥']"
tl_p123r_preTEI,℥,"['ammoniac', 'as', 'much', 'as', 'borax', 'that', 'is', 'to', 'say', '1']",[]
tl_p123r_preTEI,fourth or fifth part,"['that', 'is', 'so', 'large', 'that', 'the', 'substances', 'can', 'have', 'the']","['as', 'empty', 'space', 'Cover', 'the', 'crucible', 'with', 'a', 'good', 'tile']"
tl_p124v_preTEI,quarter heavier than,"['Gold', 'is', 'a']",['lead']
tl_p124v_preTEI,thickness of a ,"['thin', 'at', 'the', 'entrance', 'of', 'the', 'animal', '&', 'of', 'the']",['knife']
tl_p126r_preTEI,one ,"['One', 'needs', 'for', 'the', 'mold', 'to', 'have', 'soaked']","['day', 'and', 'one', 'night', 'in', 'cold', 'water', 'for', 'and', 'to']"
tl_p126v_preTEI,ounce,"['who', 'use', 'it', 'to', 'cast', 'in', 'gold', 'ven', 'buy', 'the']","['for', 'forty', 'or', 'fifty', 'sous']"
tl_p128r_preTEI,good ,"['take', 'care', 'that', 'it', 'is', 'at', 'a', 'distance', 'of', 'three']","['fingers', 'from', 'the', 'wall', 'of', 'the', 'forge', 'In', 'this', 'way']"
tl_p128r_preTEI,size of a,"['it', 'is', 'brittle', 'seeing', 'cracked', '&', 'burst', 'lumps', 'take', 'the']","['hazelnut', 'of', 'arsenic', '&', 'two', 'times', 'as', 'much', 'of', 'raw']"
tl_p128r_preTEI,two times as much,"['lumps', 'take', 'the', 'size', 'of', 'a', 'hazelnut', 'of', 'arsenic', '&']","['of', 'raw', 'tartar', 'coarsely', 'pulverized', 'for', 'in', 'this', 'way', 'they']"
tl_p128v_preTEI,size of a ,"['mold', '&', 'throw', 'on', 'top', 'of', 'your', 'well-melted', 'silver', 'the']","['pea', 'or', 'thereabouts', 'some', 'of', 'this', 'metallic', 'grain', 'which', 'will']"
tl_p128v_preTEI,nearly as much of one as the other,"['only', 'use', 'common', 'bullitoyre', 'which', 'is', 'tartar', '&', 'common', 'salt']","['But', 'I', 'have', 'seen', 'an', 'excellent', 'German', 'working', 'thus', 'Having']"
tl_p129r_preTEI,half an ,"['bottom', 'when', 'it', 'is', 'firmly', 'pressed', 'a', 'little', 'mass', 'like']","['arquebus', 'ball', 'made', 'in', 'the', 'genitals', 'an', 'd', 'full', 'of']"
tl_p129v_preTEI,after the ,"['to', 'mold', 'them', 'and', 'they', 'dry', 'them', 'in', 'an', 'oven']","['bread', 'has', 'been', 'taken', 'out', 'And', 'they', 'always', 'remain', 'thus']"
tl_p129v_preTEI,"hot enough, like when one takes out the ","['flowers', '&', 'promptly', 'dry', 'them', 'in', 'the', 'oven', 'which', 'is']","['bread', 'And', 'it', 'should', 'stay', 'there', 'a', 'day', '&', 'a']"
tl_p129v_preTEI,like the heat of the ,"['heed', 'that', 'the', 'oven', 'not', 'be', 'too', 'harsh', 'but', 'rather']","['sun', 'in', 'June', 'otherwise', 'the', 'animals', 'cook', 'Once', 'dry', 'do']"
tl_p131v_preTEI,℥,"['prevent', 'this', 'if', 'you', 'cast', 'thin', 'the', 'alloy', 'of', 'one']","['d', 'est', 'of', 'lead', 'for', 'one', 'lb', 'of', 'tin', 'is']"
tl_p131v_preTEI,lb,"['alloy', 'of', 'one', '℥', 'd', 'est', 'of', 'lead', 'for', 'one']","['of', 'tin', 'is', 'good', 'But', 'if', 'you', 'cast', 'with', 'lead']"
tl_p131v_preTEI,lb,"['with', 'lead', 'for', 'a', 'thick', 'thing', 'one', 'needs', 'for', 'one']","['of', 'the', 'latter', 'two', '℥', 'of', 'tin', 'for', 'the', 'lead']"
tl_p131v_preTEI,℥,"['thing', 'one', 'needs', 'for', 'one', 'lb', 'of', 'the', 'latter', 'two']","['of', 'tin', 'for', 'the', 'lead', 'being', 'fatty', '&', 'weighty', 'carries']"
tl_p132v_preTEI,several times each ,"['left', 'it', 'there', 'a', 'two', 'or', 'three', 'days', 'stirring', 'it']","['day', 'Finally', 'I', 'boiled', 'it', '&', 'reddened', 'in', 'the', 'pot']"
tl_p132v_preTEI,half,"['between', 'the', 'fingers', 'I', 'put', 'some', 'in', 'the', 'sand', 'a']","['as', 'much', 'as', 'feather', 'alum', 'I', 'tempered', 'the', 'sand', 'quite']"
tl_p133r_preTEI,drop,"['as', 'hard', 'as', 'you', 'fancy', 'u', 'adding', 'to', 'it', 'a']","['of', 'turpentine', 'to', 'bind', 'it', 'Next', 'mix', 'in', 'whatever', 'color']"
tl_p134v_preTEI,as much of one as theother,"['Verdigris', '&', 'sal', 'ammoniac']","['borax', '&', 'saltpeter', 'as', 'much', 'of', 'one', 'as', 'the', 'other']"
tl_p134v_preTEI,as much of one asthe other,"['as', 'much', 'of', 'one', 'as', 'the', 'other', 'borax', '&', 'saltpeter']","['But', 'the', 's', 'borax', '&', 'sel', 'armo', 'saltpeter', 'together', 'must']"
tl_p134v_preTEI,half of the others,"['s', 'borax', '&', 'sel', 'armo', 'saltpeter', 'together', 'must', 'only', 'weigh']","['that', 'is', 'to', 'say', 'as', 'much', 'together', 'as', 'the', 'verdigris']"
tl_p135r_preTEI,as much of one as theother,"['Verdigris', '&', 'sal', 'ammoniac']","['&', 'as', 'much', 'as', 'a', 'bean', 'of', 'saltpeter', 'For', 'if']"
tl_p135r_preTEI,as much as a ,"['sal', 'ammoniac', 'as', 'much', 'of', 'one', 'as', 'the', 'other', '&']","['bean', 'of', 'saltpeter', 'For', 'if', 'you', 'put', 'a', 'quantity', 'in']"
tl_p135v_preTEI,size of a ,"['in', 'order', 'to', 'see', 'well', 'inside', 'Throw', 'in', 'it', 'the']","['bean', 'of', 'borax', '&', 'blow', 'inside', 'in', 'jolts', 'with', 'the']"
tl_p135v_preTEI,lb,"['One', 'can', 'cast', 'two', 'or', 'three']","['of', 'gold']"
tl_p137r_preTEI,pea,"['☿', 'sublimate', 'of', 'Venice', 'true', '&', 'not', 'arsenic', 'sublimate', 'a']","['aes', 'ustum', 'a', 'pea', 'sal', 'ammoniac', 'a', 'pea', 'Pulverize', 'everything']"
tl_p137r_preTEI,pea,"['true', '&', 'not', 'arsenic', 'sublimate', 'a', 'pea', 'aes', 'ustum', 'a']","['sal', 'ammoniac', 'a', 'pea', 'Pulverize', 'everything', 'separately', '&', 'next', 'mix']"
tl_p137r_preTEI,pea,"['sublimate', 'a', 'pea', 'aes', 'ustum', 'a', 'pea', 'sal', 'ammoniac', 'a']","['Pulverize', 'everything', 'separately', '&', 'next', 'mix', 'everything', 'in', 'a', 'glass']"
tl_p139r_preTEI,℥,"['have', 'put', 'in', 'use', 'for', 'lizards', '&', 'snakes', 'is', 'two']","['of', 'fine', 'tin', 'for', 'one', 'lb', 'of', 'new', '&', 'unadulterated']"
tl_p139r_preTEI,lb,"['&', 'snakes', 'is', 'two', '℥', 'of', 'fine', 'tin', 'for', 'one']","['of', 'new', '&', 'unadulterated', 'lead', 'The', 'mold', 'is', 'made', 'of']"
tl_p139r_preTEI,as much as a ,"['they', 'ought', 'not', 'to', 'forget', 'to', 'throw', 'inside', 'as', 'well']","['bean', 'of', 'looking-glass', 'tin', 'for', 'each', 'lb', 'of', 'lead', 'and']"
tl_p139r_preTEI,lb,"['as', 'much', 'as', 'a', 'bean', 'of', 'looking-glass', 'tin', 'for', 'each']","['of', 'lead', 'and', 'that', 'it', 'e', 'should', 'be', 'red', 'like']"
tl_p139r_preTEI,℥,"['thin', 'things', 'And', 'the', 'alloy', 'of', 'fine', 'tin', 'is', 'one']","['of', 'new', 'lead', 'for', 'one', 'lb', 'of', 'this', 'Large', 'molds']"
tl_p139r_preTEI,lb,"['fine', 'tin', 'is', 'one', '℥', 'of', 'new', 'lead', 'for', 'one']","['of', 'this', 'Large', 'molds', 'should', 'be', 'placed', 'in', 'very', 'tight']"
tl_p139r_preTEI,Test for this effect with,"['be', 'very', 'hot', 'because', 'they', 'will', 'burn', 'the', 'cuttlefish', 'bone']","['paper', 'If', 'it', 'turns', 'the', 'paper', 'red', 'it', 'is', 'enough']"
tl_p139r_preTEI,half,"['to', 'cast', 'a', 'written', 'paper', 'make', 'your', 'alloy', 'with', 'plom']","['lead', '&', 'half', 'tin', '&', 'as', 'soon', 'as', 'it', 'is']"
tl_p139r_preTEI,half,"['written', 'paper', 'make', 'your', 'alloy', 'with', 'plom', 'half', 'lead', '&']","['tin', '&', 'as', 'soon', 'as', 'it', 'is', 'melted', 'cast', 'between']"
tl_p139v_preTEI,half,"['mold', 'the', 'animal', 'that', 'you', 'propose', '&', 'no', 'more', 'and']","['as', 'much', 'charcoal', 'pestled', '&', 'finely', 'passed', 'through', 'a', 'linen']"
tl_p139v_preTEI,as a large,"['with', 'handles', 'full', 'of', 'melted', 'wax', 'as', 'much', 'sulfur', 'la']","['walnut', 'Pulverize', 'it', 'melt', 'it', 'over', 'a', 'slow', 'fire', '&']"
tl_p139v_preTEI,when it no longer ,"['wax', 'has', 'passed', 'its', 'high', 'heat', 'which', 'you', 'will', 'recognize']","['smokes', 'when', 'it', 'makes', 'large', 'tracts', 'se', 'repulling', 'at', 'the']"
tl_p139v_preTEI,when it makes large tracts,"['heat', 'which', 'you', 'will', 'recognize', 'when', 'it', 'no', 'longer', 'smokes']","['se', 'repulling', 'at', 'the', 'edges', '&', 'motionless', '&', 'close', 'to']"
tl_p140v_preTEI,cool in such a way that ,"['end', 'heated', 'it', 'well', 'without', 'reddening', 'it', 'I', 'let', 'it']","['I', 'could', 'hold', 'my', 'finger', 'to', 'it', 'without', 'burning', 'myself']"
tl_p140v_preTEI,℥,"['it', 'without', 'burning', 'myself', 'I', 'made', 'an', 'alloy', 'of', '4']","['of', 'tin', '&', 'six', 'deniers', 'of', 'lead', 'I', 'cast', 'red']"
tl_p140v_preTEI,℥,"['it', 'came', 'out', 'well', 'Next', 'I', 'put', 'in', 'for', '4']","['of', 'tin', 'xii', 'deniers', 'of', 'lead;', 'it', 'came', 'out', 'very']"
tl_p142v_preTEI,half,"['moderately', 'like', 'a', 'very', 'thick', 'mortar', 'Mix', 'in', 'it', 'about']","['horse', 'dung', '&', 'then', 'have', 'it', 'beaten', 'well', 'Next', 'mix']"
tl_p142v_preTEI,third part,"['&', 'then', 'have', 'it', 'beaten', 'well', 'Next', 'mix', 'in', 'a']","['of', 'discarded', 'cloth', 'waste', 'or', 'shearings', 'of', 'cloth', 'and', 'beat']"
tl_p145r_preTEI,"toknow when it is at a good heat, dip a ","['it', 'would', 'burn', 'the', 'bone', '&', 'come', 'out', 'lumpy', 'And']","['little', 'piece', 'of', 'twisted', 'paper', 'in', 'to', 'it', 'If', 'it']"
tl_p146r_preTEI,lb,"['its', 'flower', 'its', 'buds', 'and', 'its', 'leaves', 'was', 'of', 'one']","['of', 'fine', 'tin', 'mixed', 'with', 'two', 'ounces', 'of', 'lead']"
tl_p146r_preTEI,ounces,"['was', 'of', 'one', 'lb', 'of', 'fine', 'tin', 'mixed', 'with', 'two']","['of', 'lead']"
tl_p147v_preTEI,"grains, like ","['Once', 'well', 'heated', 'I', 'cast', 'in', 'it', 'two', 'or', 'three']","['peas', 'of', 'sal', 'ammoniac', 'This', 'clarified', 'it', 'like', 'a', 'mirror']"
tl_p147v_preTEI,part,"['it', 'cool', 'then', 'put', 'it', 'to', 'the', 'whitening', 'of', 'one']","['raw', 'tartar', '&', 'of', 'one', 'half', 'common', 'salt', 'Once', 'well']"
tl_p147v_preTEI,half,"['the', 'whitening', 'of', 'one', 'part', 'raw', 'tartar', '&', 'of', 'one']","['common', 'salt', 'Once', 'well', 'boiled', 'I', 'rubbed', 'it', 'with', 'a']"
tl_p148r_preTEI,part,"['is', 'all', 'its', 'strength', 'The', 'whitening', 'is', 'made', 'with', 'one']","['pulverized', 'tartar', '&', 'a', 'half', 'of', 'common', 'salt']"
tl_p148r_preTEI,half,"['whitening', 'is', 'made', 'with', 'one', 'part', 'pulverized', 'tartar', '&', 'a']","['of', 'common', 'salt']"
tl_p148v_preTEI,of such capacity that the end of a ,"['belly', 'a', 'hole', 'from', 'side', 'to', 'side', 'which', 'inside', 'is']","['little', 'finger', 'can', 'almost', 'enter', 'it', 'widening', 'like', 'a', 'clervoise']"
tl_p149v_preTEI,grain,"['They', 'take', 'for', 'one', 'gold', 'denier', 'one']","['of', 'the', 'fine', 'alloy', 'like', 'old', 'douzains', 'are']"
tl_p150r_preTEI,half,"['For', 'hollow', 'things', 'like', 'turtles']","['fine', 'lead', 'and', 'half', 'tin']"
tl_p150r_preTEI,half,"['For', 'hollow', 'things', 'like', 'turtles', 'half', 'fine', 'lead', 'and']",['tin']
tl_p150r_preTEI,lb,"['For', 'flowers', 'almost', 'all', 'tin', 'namely', 'a']","['of', 'fine', 'tin', 'and', 'two', '℥', 'of', 'fine', 'lead']"
tl_p150r_preTEI,℥,"['all', 'tin', 'namely', 'a', 'lb', 'of', 'fine', 'tin', 'and', 'two']","['of', 'fine', 'lead']"
tl_p150r_preTEI,lb,"['as', 'one', 'or', 'two', 'fingers', 'almost', 'all', 'lead', 'namely', 'a']","['of', 'fine', 'lead', 'and', '4', '℥', 'es', 'of', 'fine', 'tin']"
tl_p150r_preTEI,℥,"['all', 'lead', 'namely', 'a', 'lb', 'of', 'fine', 'lead', 'and', '4']","['es', 'of', 'fine', 'tin']"
tl_p150v_preTEI,half,"['the', 'wax', 'the', 'hole', 'does', 'not', 'become', 'obstructed', 'One', 'needs']","['tallow', '&', 'half', 'black', 'wax']"
tl_p150v_preTEI,half,"['hole', 'does', 'not', 'become', 'obstructed', 'One', 'needs', 'half', 'tallow', '&']","['black', 'wax']"
tl_p151r_preTEI,half,"['is', 'better', 'to', 'mold', 'ault', 'cast', 'your', 'lead', 'an', 'alloy']","['of', 'lead', '&', 'half', 'of', 'tin', 'especially', 'for', 'hollow', 'things']"
tl_p151r_preTEI,half,"['ault', 'cast', 'your', 'lead', 'an', 'alloy', 'half', 'of', 'lead', '&']","['of', 'tin', 'especially', 'for', 'hollow', 'things', 'For', 'if', 'you', 'only']"
tl_p151r_preTEI,half,"['Maistre', 'Alexandre', 'says', 'that', 'he', 'has', 'never', 'gone', 'wrong', 'with']","['tin', '&', 'half', 'lead', 'for', 'things', 'weighty', '&', 'with', 'the']"
tl_p151r_preTEI,half,"['that', 'he', 'has', 'never', 'gone', 'wrong', 'with', 'half', 'tin', '&']","['lead', 'for', 'things', 'weighty', '&', 'with', 'the', 'thickness', 'of', 'the']"
tl_p151r_preTEI,thickness of the ,"['tin', '&', 'half', 'lead', 'for', 'things', 'weighty', '&', 'with', 'the']","['back', 'of', 'a', 'knife', 'If', 'there', 'is', 'crocum', 'the', 'joints']"
tl_p151v_preTEI,half,"['things', 'that', 'presuppose', 'being', 'large', 'enough', 'cast', 'your', 'alloy', 'of']","['lead', '&', 'half', 'fine', 'tin', 'There', 'is', 'more', 'work', 'in']"
